w,bus,zone,h,s,net_mw
73,73,2,142,2,193.0186700796
73,73,2,142,3,193.2058041600
73,73,2,143,1,153.7061964800
73,73,2,143,2,0.0000000000
73,73,2,143,3,186.3673926400
73,73,2,144,1,150.4715734400
73,73,2,144,2,188.8055791654
73,73,2,144,3,242.4181587200
73,73,2,145,1,274.7112569600
73,73,2,145,2,150.1957036881
73,73,2,145,3,215.8647513206
73,73,2,146,1,278.1726454400
73,73,2,146,2,0.0000000000
73,73,2,146,3,236.3516096000
73,73,2,147,1,297.1028282881
73,73,2,147,2,0.0000000000
73,73,2,147,3,211.4217219200
73,73,2,148,1,308.5473010336
73,73,2,148,2,102.4201627782
73,73,2,148,3,234.9308963200
73,73,2,149,1,251.4490140800
73,73,2,149,2,164.7295772236
73,73,2,149,3,260.3836160000
73,73,2,150,1,269.0638934400
73,73,2,150,2,283.6279240648
73,73,2,150,3,253.4359648000
73,73,2,151,1,279.2034928000
73,73,2,151,2,280.3261071267
73,73,2,151,3,182.1154710400
73,73,2,152,1,193.9995778823
73,73,2,152,2,157.5263459200
73,73,2,152,3,214.3253696000
73,73,2,153,1,248.5829375662
73,73,2,153,2,249.1793356800
73,73,2,153,3,227.5707170039
73,73,2,154,1,258.7272114884
73,73,2,154,2,303.4801897600
73,73,2,154,3,236.5204339285
73,73,2,155,1,192.4309713581
73,73,2,155,2,306.1278374400
73,73,2,155,3,270.0038001929
73,73,2,156,1,200.2812983280
73,73,2,156,2,0.0000000000
73,73,2,156,3,217.0298296614
73,73,2,157,1,243.1980153763
73,73,2,157,2,251.1550405898
73,73,2,157,3,189.7421771668
73,73,2,158,1,245.9854969600
73,73,2,158,2,214.9713709633
73,73,2,158,3,190.7242690943
73,73,2,159,1,265.3026928000
73,73,2,159,2,132.8799657801
73,73,2,159,3,208.8353741035
73,73,2,160,1,251.2399785600
73,73,2,160,2,0.0000000000
73,73,2,160,3,219.4451040048
73,73,2,161,1,212.3965180800
73,73,2,161,2,206.4871839435
73,73,2,161,3,222.5951564494
73,73,2,162,1,181.9871459200
73,73,2,162,2,217.3016080000
73,73,2,162,3,209.1610249600
73,73,2,163,1,187.2799673600
73,73,2,163,2,209.2170240000
73,73,2,163,3,164.3521065600
73,73,2,164,1,228.7087945600
73,73,2,164,2,227.1117884800
73,73,2,164,3,148.6126643200
73,73,2,165,1,195.7259520000
73,73,2,165,2,228.0358013214
73,73,2,165,3,188.0473600000
73,73,2,166,1,262.1926835200
73,73,2,166,2,198.4330342423
73,73,2,166,3,158.1581017600
73,73,2,167,1,293.0179036800
73,73,2,167,2,213.7999811913
73,73,2,167,3,172.0369897600
73,73,2,168,1,266.5906764800
73,73,2,168,2,211.8985764793
73,73,2,168,3,189.2710400000
76,76,3,1,1,243.7973910400
76,76,3,1,2,283.1773939200
76,76,3,1,3,156.2430915200
76,76,3,2,1,211.8157884800
76,76,3,2,2,251.4725750400
76,76,3,2,3,249.8861558400
76,76,3,3,1,210.0839702400
76,76,3,3,2,269.9205859200
76,76,3,3,3,256.6480704000
76,76,3,4,1,218.0171497600
76,76,3,4,2,258.1873680000
76,76,3,4,3,237.4612176000
76,76,3,5,1,193.3295785600
76,76,3,5,2,276.7247785600
76,76,3,5,3,218.3844265600
76,76,3,6,1,253.1218224000
76,76,3,6,2,297.1305219200
76,76,3,6,3,180.5558236800
76,76,3,7,1,304.1401491200
76,76,3,7,2,270.3289708800
76,76,3,7,3,191.4280352000
76,76,3,8,1,19.8891191336
76,76,3,8,2,296.6619120000
76,76,3,8,3,230.4717235200
76,76,3,9,1,318.4444745600
76,76,3,9,2,302.3399049600
76,76,3,9,3,256.3653424000
76,76,3,10,1,319.2569600000
76,76,3,10,2,282.0379734400
76,76,3,10,3,286.5711785600
76,76,3,11,1,316.5524611200
76,76,3,11,2,266.7084800000
76,76,3,11,3,297.0485152000
76,76,3,12,1,309.8650035200
76,76,3,12,2,267.7530035200
76,76,3,12,3,271.4049084800
76,76,3,13,1,302.1056000000
76,76,3,13,2,259.7188121600
76,76,3,13,3,199.5167673600
76,76,3,14,1,273.2583484800
76,76,3,14,2,246.6284473600
76,76,3,14,3,213.3090928000
76,76,3,15,1,238.3100160000
76,76,3,15,2,209.2680105600
76,76,3,15,3,218.9452800000
76,76,3,16,1,196.7271920000
76,76,3,16,2,150.3499932800
76,76,3,16,3,202.5552272000
76,76,3,17,1,229.5695187200
76,76,3,17,2,195.4412908800
76,76,3,17,3,213.9661683200
76,76,3,18,1,233.5309235200
76,76,3,18,2,188.0058793600
76,76,3,18,3,209.0262128000
76,76,3,19,1,226.5932800000
76,76,3,19,2,190.0799132800
76,76,3,19,3,244.6373750400
76,76,3,20,1,259.0321494400
76,76,3,20,2,201.1611305600
76,76,3,20,3,237.7412121600
76,76,3,21,1,259.3182806400
76,76,3,21,2,224.8510915200
76,76,3,21,3,237.5554134400
76,76,3,22,1,93.5918456942
76,76,3,22,2,258.4700963200
76,76,3,22,3,230.6894969600
76,76,3,23,1,252.5563660800
76,76,3,23,2,264.6115795200
76,76,3,23,3,201.4559891200
76,76,3,24,1,272.3708963200
76,76,3,24,2,294.9314208000
76,76,3,24,3,185.7451824000
76,76,3,25,1,268.4127024000
76,76,3,25,2,0.0000000000
76,76,3,25,3,205.5522060800
76,76,3,26,1,236.1856867200
76,76,3,26,2,300.9301696000
76,76,3,26,3,147.9414236800
76,76,3,27,1,212.0231920000
76,76,3,27,2,302.7968000000
76,76,3,27,3,162.0769625600
76,76,3,28,1,228.7917558400
76,76,3,28,2,268.6718697600
76,76,3,28,3,169.1842169600
76,76,3,29,1,231.8551040000
76,76,3,29,2,266.8046489600
76,76,3,29,3,182.3918643200
76,76,3,30,1,256.6794848000
76,76,3,30,2,279.9495811200
76,76,3,30,3,153.7950374400
76,76,3,31,1,275.0411065600
76,76,3,31,2,196.3953465600
76,76,3,31,3,162.0177356800
76,76,3,32,1,296.0956745600
76,76,3,32,2,160.2606643200
76,76,3,32,3,199.3404745600
76,76,3,33,1,285.4706332800
76,76,3,33,2,289.3667840000
76,76,3,33,3,200.6818560000
76,76,3,34,1,0.0000000000
76,76,3,34,2,302.9725289600
76,76,3,34,3,233.7901776000
76,76,3,35,1,316.8642169600
76,76,3,35,2,0.0000000000
76,76,3,35,3,211.2661696000
76,76,3,36,1,306.6433084800
76,76,3,36,2,319.9020800000
76,76,3,36,3,259.0669667200
76,76,3,37,1,282.8553980800
76,76,3,37,2,131.7236483343
76,76,3,37,3,259.3654019200
76,76,3,38,1,253.8462454400
76,76,3,38,2,305.6826576000
76,76,3,38,3,275.8752854400
76,76,3,39,1,258.6271673600
76,76,3,39,2,303.5348611200
76,76,3,39,3,251.0170684800
76,76,3,40,1,258.8627740800
76,76,3,40,2,303.0154848000
76,76,3,40,3,158.0791321600
76,76,3,41,1,232.9605641600
76,76,3,41,2,296.7296000000
76,76,3,41,3,166.0451795200
76,76,3,42,1,225.2347878400
76,76,3,42,2,303.5192406400
76,76,3,42,3,167.4970665600
76,76,3,43,1,216.3857494400
76,76,3,43,2,271.0279376000
76,76,3,43,3,196.2605340800
76,76,3,44,1,157.7533830400
76,76,3,44,2,247.9306195200
76,76,3,44,3,242.4077884800
76,76,3,45,1,197.8990211200
76,76,3,45,2,262.3104867200
76,76,3,45,3,276.3369436800
76,76,3,46,1,233.3546304000
76,76,3,46,2,264.0287145600
76,76,3,46,3,256.7580204800
76,76,3,47,1,266.8969654400
76,76,3,47,2,261.6664950400
76,76,3,47,3,284.2621014400
76,76,3,48,1,288.3782825600
76,76,3,48,2,262.2005369600
76,76,3,48,3,279.5254889600
76,76,3,49,1,251.3469180800
76,76,3,49,2,226.1204382184
76,76,3,49,3,220.4541395200
76,76,3,50,1,208.6839974400
76,76,3,50,2,317.2931254400
76,76,3,50,3,234.9308963200
76,76,3,51,1,215.9223756800
76,76,3,51,2,309.1347526400
76,76,3,51,3,227.4747443200
76,76,3,52,1,235.2316310400
76,76,3,52,2,156.4405152000
76,76,3,52,3,274.0829721600
76,76,3,53,1,202.2726400000
76,76,3,53,2,178.6694400000
76,76,3,53,3,277.3966505600
76,76,3,54,1,216.9386521600
76,76,3,54,2,223.5859308800
76,76,3,54,3,309.9157696000
76,76,3,55,1,88.7658521600
76,76,3,55,2,166.4400272000
76,76,3,55,3,318.2778576000
76,76,3,56,1,77.0547417600
76,76,3,56,2,244.2951593600
76,76,3,56,3,320.0000000000
76,76,3,57,1,204.9889987200
76,76,3,57,2,240.7900419200
76,76,3,57,3,320.0000000000
76,76,3,58,1,232.3487241600
76,76,3,58,2,182.4065065600
76,76,3,58,3,314.4320000000
76,76,3,59,1,285.8711648000
76,76,3,59,2,209.7313843200
76,76,3,59,3,318.8135049600
76,76,3,60,1,294.2368540800
76,76,3,60,2,233.1575974400
76,76,3,60,3,0.0000000000
76,76,3,61,1,282.6017280000
76,76,3,61,2,284.3397206400
76,76,3,61,3,301.7385219200
76,76,3,62,1,262.4832649600
76,76,3,62,2,306.3426169600
76,76,3,62,3,311.3567459200
76,76,3,63,1,246.1514195200
76,76,3,63,2,316.2726400000
76,76,3,63,3,310.0544000000
76,76,3,64,1,273.0620096000
76,76,3,64,2,317.7688950400
76,76,3,64,3,299.7340691200
76,76,3,65,1,260.7947497600
76,76,3,65,2,316.5947660800
76,76,3,65,3,293.1239049600
76,76,3,66,1,227.2663040000
76,76,3,66,2,314.6370169600
76,76,3,66,3,312.7923200000
76,76,3,67,1,177.0219388800
76,76,3,67,2,289.7167008000
76,76,3,67,3,298.5988339200
76,76,3,68,1,216.7616441600
76,76,3,68,2,260.8340176000
76,76,3,68,3,314.7190236800
76,76,3,69,1,220.9519078400
76,76,3,69,2,197.9081814400
76,76,3,69,3,317.9303049600
76,76,3,70,1,197.1523689600
76,76,3,70,2,188.2443932800
76,76,3,70,3,0.0000000000
76,76,3,71,1,227.8377004800
76,76,3,71,2,260.5120217600
76,76,3,71,3,309.6012800000
76,76,3,72,1,270.7687702400
76,76,3,72,2,243.7559104000
76,76,3,72,3,308.8223459200
76,76,3,73,1,239.5041411200
76,76,3,73,2,258.3915606400
76,76,3,73,3,310.0407321600
76,76,3,74,1,224.7370195200
76,76,3,74,2,0.0000000000
76,76,3,74,3,302.0626441600
76,76,3,75,1,179.9240678400
76,76,3,75,2,316.1730169600
76,76,3,75,3,304.5814236800
76,76,3,76,1,143.1736406400
76,76,3,76,2,209.0573235200
76,76,3,76,3,316.7991321600
76,76,3,77,1,155.6064000000
76,76,3,77,2,218.6699520000
76,76,3,77,3,316.1811200000
76,76,3,78,1,125.9910726400
76,76,3,78,2,124.4729303857
76,76,3,78,3,318.3624678400
76,76,3,79,1,175.9064950400
76,76,3,79,2,298.4816812800
76,76,3,79,3,304.0464272000
76,76,3,80,1,184.6227526400
76,76,3,80,2,303.4255187200
76,76,3,80,3,294.3344812800
76,76,3,81,1,204.9851305600
76,76,3,81,2,295.1272134400
76,76,3,81,3,317.2469152000
76,76,3,82,1,213.9624134400
76,76,3,82,2,302.7123200000
76,76,3,82,3,0.0000000000
76,76,3,83,1,202.5759673600
76,76,3,83,2,290.1670617600
76,76,3,83,3,0.0000000000
76,76,3,84,1,245.5706902400
76,76,3,84,2,302.7577491200
76,76,3,84,3,318.8603660800
76,76,3,85,1,241.6241494400
76,76,3,85,2,316.1209491200
76,76,3,85,3,299.3251795200
76,76,3,86,1,189.2606697600
76,76,3,86,2,313.6334102400
76,76,3,86,3,284.0255782400
76,76,3,87,1,179.1343728000
76,76,3,87,2,299.7209600000
76,76,3,87,3,300.9036800000
76,76,3,88,1,190.8991564800
76,76,3,88,2,290.7717859200
76,76,3,88,3,274.9468636800
76,76,3,89,1,156.6478102400
76,76,3,89,2,279.9781516800
76,76,3,89,3,286.3423782400
76,76,3,90,1,150.9083734400
76,76,3,90,2,259.6190720000
76,76,3,90,3,247.7892556800
76,76,3,91,1,185.8799945600
76,76,3,91,2,259.4203769600
76,76,3,91,3,236.2139366400
76,76,3,92,1,222.8800441600
76,76,3,92,2,255.5878400000
76,76,3,92,3,253.9307388800
76,76,3,93,1,282.1407241600
76,76,3,93,2,250.4830265600
76,76,3,93,3,235.5427363200
76,76,3,94,1,193.7509532800
76,76,3,94,2,276.3447974400
76,76,3,94,3,234.1635036800
76,76,3,95,1,212.1232640000
76,76,3,95,2,279.4277120000
76,76,3,95,3,206.8795878400
76,76,3,96,1,179.0554035200
76,76,3,96,2,260.9439673600
76,76,3,96,3,225.4214508800
76,76,3,97,1,147.7834848000
76,76,3,97,2,278.3474550400
76,76,3,97,3,220.3608080000
76,76,3,98,1,144.7234169600
76,76,3,98,2,0.0000000000
76,76,3,98,3,196.2605340800
76,76,3,99,1,133.5492339200
76,76,3,99,2,0.0000000000
76,76,3,99,3,170.2996611200
76,76,3,100,1,116.3445369600
76,76,3,100,2,264.9649897600
76,76,3,100,3,160.9615187200
76,76,3,101,1,151.8693334400
76,76,3,101,2,230.0705705600
76,76,3,101,3,139.0177065600
76,76,3,102,1,171.1203308800
76,76,3,102,2,210.8202521600
76,76,3,102,3,172.6884880000
76,76,3,103,1,155.0684204800
76,76,3,103,2,150.0439865600
76,76,3,103,3,151.2581424000
76,76,3,104,1,264.8786006400
76,76,3,104,2,171.7704678400
76,76,3,104,3,210.5402576000
76,76,3,105,1,199.3612150400
76,76,3,105,2,101.9667958400
76,76,3,105,3,221.3252339200
76,76,3,106,1,206.9210684800
76,76,3,106,2,34.4230400000
76,76,3,106,3,206.3923625600
76,76,3,107,1,247.7421340800
76,76,3,107,2,109.3397910400
76,76,3,107,3,185.1459254400
76,76,3,108,1,227.2968960000
76,76,3,108,2,176.7949017600
76,76,3,108,3,247.5379417600
76,76,3,109,1,225.0475788800
76,76,3,109,2,203.2603987200
76,76,3,109,3,287.5282659200
76,76,3,110,1,202.9804041600
76,76,3,110,2,248.9987036800
76,76,3,110,3,269.9598534400
76,76,3,111,1,189.0874880000
76,76,3,111,2,284.5282060800
76,76,3,111,3,255.7036800000
76,76,3,112,1,155.9370848000
76,76,3,112,2,294.1197017600
76,76,3,112,3,241.5470643200
76,76,3,113,1,184.3068745600
76,76,3,113,2,273.7688297600
76,76,3,113,3,215.4246073600
76,76,3,114,1,144.1410169600
76,76,3,114,2,263.3471564800
76,76,3,114,3,218.3386249600
76,76,3,115,1,168.1765334400
76,76,3,115,2,266.5076905600
76,76,3,115,3,218.5667689600
76,76,3,116,1,128.4754441600
76,76,3,116,2,229.6317395200
76,76,3,116,3,220.6176425600
76,76,3,117,1,161.9782508800
76,76,3,117,2,234.8894156800
76,76,3,117,3,183.2013017600
76,76,3,118,1,119.1384297600
76,76,3,118,2,281.0098115200
76,76,3,118,3,193.2058041600
76,76,3,119,1,153.7061964800
76,76,3,119,2,291.4786060800
76,76,3,119,3,186.3673926400
76,76,3,120,1,150.4715734400
76,76,3,120,2,307.6851200000
76,76,3,120,3,242.4181587200
76,76,3,121,1,274.7112569600
76,76,3,121,2,288.1329897600
76,76,3,121,3,291.9969411200
76,76,3,122,1,278.1726454400
76,76,3,122,2,256.6323635200
76,76,3,122,3,236.3516096000
76,76,3,123,1,307.4868067200
76,76,3,123,2,290.0178441600
76,76,3,123,3,211.4217219200
76,76,3,124,1,317.9810710400
76,76,3,124,2,307.7172067200
76,76,3,124,3,234.9308963200
76,76,3,125,1,251.4490140800
76,76,3,125,2,315.0000550400
76,76,3,125,3,260.3836160000
76,76,3,126,1,269.0638934400
76,76,3,126,2,285.0779552000
76,76,3,126,3,253.4359648000
76,76,3,127,1,279.2034928000
76,76,3,127,2,304.9126400000
76,76,3,127,3,182.1154710400
76,76,3,128,1,294.7367049600
76,76,3,128,2,157.5263459200
76,76,3,128,3,214.3253696000
76,76,3,129,1,275.4337843200
76,76,3,129,2,249.1793356800
76,76,3,129,3,275.2688595200
76,76,3,130,1,296.3963660800
76,76,3,130,2,303.4801897600
76,76,3,130,3,278.1071360000
76,76,3,131,1,314.5702400000
76,76,3,131,2,306.1278374400
76,76,3,131,3,270.1561926400
76,76,3,132,1,318.0090576000
76,76,3,132,2,313.1417600000
76,76,3,132,3,267.3603254400
76,76,3,133,1,310.5562035200
76,76,3,133,2,302.8749017600
76,76,3,133,3,287.9130902400
76,76,3,134,1,245.9854969600
76,76,3,134,2,293.9405475200
76,76,3,134,3,294.9007187200
76,76,3,135,1,265.3026928000
76,76,3,135,2,292.1855574400
76,76,3,135,3,271.7899945600
76,76,3,136,1,251.2399785600
76,76,3,136,2,294.7796611200
76,76,3,136,3,267.0383296000
76,76,3,137,1,212.3965180800
76,76,3,137,2,262.6953110400
76,76,3,137,3,286.5073030400
76,76,3,138,1,181.9871459200
76,76,3,138,2,217.3016080000
76,76,3,138,3,209.1610249600
76,76,3,139,1,187.2799673600
76,76,3,139,2,209.2170240000
76,76,3,139,3,164.3521065600
76,76,3,140,1,228.7087945600
76,76,3,140,2,227.1117884800
76,76,3,140,3,148.6126643200
76,76,3,141,1,195.7259520000
76,76,3,141,2,257.2292339200
76,76,3,141,3,188.0473600000
76,76,3,142,1,262.1926835200
76,76,3,142,2,276.6825004800
76,76,3,142,3,158.1581017600
76,76,3,143,1,293.0179036800
76,76,3,143,2,244.7099660800
76,76,3,143,3,172.0369897600
76,76,3,144,1,266.5906764800
76,76,3,144,2,238.2998185600
76,76,3,144,3,189.2710400000
76,76,3,145,1,280.0438236800
76,76,3,145,2,249.6741097600
76,76,3,145,3,172.9846236800
76,76,3,146,1,264.7112387200
76,76,3,146,2,239.9500582400
76,76,3,146,3,169.7370035200
76,76,3,147,1,274.2086291200
76,76,3,147,2,224.2703619200
76,76,3,147,3,145.7697625600
76,76,3,148,1,300.1686780800
76,76,3,148,2,250.2317126400
76,76,3,148,3,189.6962169600
76,76,3,149,1,170.6226134400
76,76,3,149,2,0.0000000000
76,76,3,149,3,228.5613654400
76,76,3,150,1,107.5145545600
76,76,3,150,2,298.3332880000
76,76,3,150,3,175.6202304000
76,76,3,151,1,137.3101558400
76,76,3,151,2,274.2871648000
76,76,3,151,3,177.5154982400
76,76,3,152,1,224.9755334400
76,76,3,152,2,278.5359404800
76,76,3,152,3,185.9836963200
76,76,3,153,1,218.7534320000
76,76,3,153,2,272.9206454400
76,76,3,153,3,242.3559376000
76,76,3,154,1,294.8172800000
76,76,3,154,2,294.3833600000
76,76,3,154,3,60.5169065600
76,76,3,155,1,264.3052908800
76,76,3,155,2,290.9524176000
76,76,3,155,3,253.0040188800
76,76,3,156,1,240.0537600000
76,76,3,156,2,294.2056134400
76,76,3,156,3,202.5552272000
76,76,3,157,1,260.3078291200
76,76,3,157,2,304.8079187200
76,76,3,157,3,205.0233273600
76,76,3,158,1,212.2720758400
76,76,3,158,2,264.4309478400
76,76,3,158,3,187.9229180800
76,76,3,159,1,220.3423145600
76,76,3,159,2,229.2139945600
76,76,3,159,3,165.6236800000
76,76,3,160,1,180.5558236800
76,76,3,160,2,190.4739795200
76,76,3,160,3,181.4935865600
76,76,3,161,1,158.6516611200
76,76,3,161,2,176.7751593600
76,76,3,161,3,200.7404473600
76,76,3,162,1,87.2928540800
76,76,3,162,2,212.4276284800
76,76,3,162,3,173.8236745600
76,76,3,163,1,164.7717964800
76,76,3,163,2,218.3801059200
76,76,3,163,3,147.7148800000
76,76,3,164,1,176.3010134400
76,76,3,164,2,207.5854505600
76,76,3,164,3,169.6736000000
76,76,3,165,1,182.3622508800
76,76,3,165,2,172.4219660800
76,76,3,165,3,153.7555526400
76,76,3,166,1,224.9547932800
76,76,3,166,2,216.1712595200
76,76,3,166,3,183.6060204800
76,76,3,167,1,251.9437884800
76,76,3,167,2,251.6139388800
76,76,3,167,3,172.2936406400
76,76,3,168,1,275.5751484800
76,76,3,168,2,253.6108374400
76,76,3,168,3,216.0084480000
85,85,3,1,1,243.7973910400
85,85,3,1,2,125.4953384977
85,85,3,1,3,156.2430915200
85,85,3,2,1,211.8157884800
85,85,3,2,2,251.4725750400
85,85,3,2,3,249.8861558400
85,85,3,3,1,210.0839702400
85,85,3,3,2,207.0207627188
85,85,3,3,3,256.6480704000
85,85,3,4,1,218.0171497600
85,85,3,4,2,258.1873680000
85,85,3,4,3,237.4612176000
85,85,3,5,1,193.3295785600
85,85,3,5,2,0.0000000000
85,85,3,5,3,218.3844265600
85,85,3,6,1,253.1218224000
85,85,3,6,2,0.0000000000
85,85,3,6,3,180.5558236800
85,85,3,7,1,304.1401491200
85,85,3,7,2,15.7836564322
85,85,3,7,3,191.4280352000
85,85,3,8,1,0.0000000000
85,85,3,8,2,212.7152523360
85,85,3,8,3,230.4717235200
85,85,3,9,1,318.4444745600
85,85,3,9,2,0.0000000000
85,85,3,9,3,256.3653424000
85,85,3,10,1,319.2569600000
85,85,3,10,2,118.5263774799
85,85,3,10,3,286.5711785600
85,85,3,11,1,0.0000000000
85,85,3,11,2,20.4975836803
85,85,3,11,3,94.2787167649
85,85,3,12,1,0.0000000000
85,85,3,12,2,3.1101611389
85,85,3,12,3,271.4049084800
85,85,3,13,1,0.0000000000
85,85,3,13,2,74.9817483458
85,85,3,13,3,199.5167673600
85,85,3,14,1,273.2583484800
85,85,3,14,2,0.0000000000
85,85,3,14,3,213.3090928000
85,85,3,15,1,238.3100160000
85,85,3,15,2,0.0000000000
85,85,3,15,3,218.9452800000
85,85,3,16,1,196.7271920000
85,85,3,16,2,150.3499932800
85,85,3,16,3,202.5552272000
85,85,3,17,1,229.5695187200
85,85,3,17,2,195.4412908800
85,85,3,17,3,213.9661683200
85,85,3,18,1,233.5309235200
85,85,3,18,2,188.0058793600
85,85,3,18,3,209.0262128000
85,85,3,19,1,226.5932800000
85,85,3,19,2,190.0799132800
85,85,3,19,3,244.6373750400
85,85,3,20,1,259.0321494400
85,85,3,20,2,201.1611305600
85,85,3,20,3,237.7412121600
85,85,3,21,1,259.3182806400
85,85,3,21,2,224.8510915200
85,85,3,21,3,237.5554134400
85,85,3,22,1,273.4625411200
85,85,3,22,2,258.4700963200
85,85,3,22,3,230.6894969600
85,85,3,23,1,252.5563660800
85,85,3,23,2,0.0000000000
85,85,3,23,3,201.4559891200
85,85,3,24,1,30.8401500266
85,85,3,24,2,0.0000000000
85,85,3,24,3,185.7451824000
85,85,3,25,1,268.4127024000
85,85,3,25,2,299.8601763200
85,85,3,25,3,205.5522060800
85,85,3,26,1,236.1856867200
85,85,3,26,2,65.9493339779
85,85,3,26,3,147.9414236800
85,85,3,27,1,212.0231920000
85,85,3,27,2,0.0000000000
85,85,3,27,3,162.0769625600
85,85,3,28,1,228.7917558400
85,85,3,28,2,268.6718697600
85,85,3,28,3,169.1842169600
85,85,3,29,1,231.8551040000
85,85,3,29,2,51.6000719412
85,85,3,29,3,182.3918643200
85,85,3,30,1,256.6794848000
85,85,3,30,2,202.6083956341
85,85,3,30,3,153.7950374400
85,85,3,31,1,275.0411065600
85,85,3,31,2,108.6685341230
85,85,3,31,3,162.0177356800
85,85,3,32,1,0.0000000000
85,85,3,32,2,160.2606643200
85,85,3,32,3,199.3404745600
85,85,3,33,1,0.0000000000
85,85,3,33,2,0.0000000000
85,85,3,33,3,200.6818560000
85,85,3,34,1,62.9840568483
85,85,3,34,2,0.0000000000
85,85,3,34,3,233.7901776000
85,85,3,35,1,0.0000000000
85,85,3,35,2,0.0000000000
85,85,3,35,3,211.2661696000
85,85,3,36,1,0.0000000000
85,85,3,36,2,0.0000000000
85,85,3,36,3,259.0669667200
85,85,3,37,1,66.8512911114
85,85,3,37,2,0.0000000000
85,85,3,37,3,259.3654019200
85,85,3,38,1,253.8462454400
85,85,3,38,2,0.0000000000
85,85,3,38,3,275.8752854400
85,85,3,39,1,258.6271673600
85,85,3,39,2,303.5348611200
85,85,3,39,3,251.0170684800
85,85,3,40,1,258.8627740800
85,85,3,40,2,303.0154848000
85,85,3,40,3,158.0791321600
85,85,3,41,1,232.9605641600
85,85,3,41,2,296.7296000000
85,85,3,41,3,166.0451795200
85,85,3,42,1,225.2347878400
85,85,3,42,2,303.5192406400
85,85,3,42,3,167.4970665600
85,85,3,43,1,216.3857494400
85,85,3,43,2,271.0279376000
85,85,3,43,3,196.2605340800
85,85,3,44,1,157.7533830400
85,85,3,44,2,247.9306195200
85,85,3,44,3,242.4077884800
85,85,3,45,1,197.8990211200
85,85,3,45,2,262.3104867200
85,85,3,45,3,276.3369436800
85,85,3,46,1,233.3546304000
85,85,3,46,2,264.0287145600
85,85,3,46,3,256.7580204800
85,85,3,47,1,266.8969654400
85,85,3,47,2,142.8572126631
85,85,3,47,3,284.2621014400
85,85,3,48,1,288.1978133368
85,85,3,48,2,262.2005369600
85,85,3,48,3,279.5254889600
85,85,3,49,1,251.3469180800
85,85,3,49,2,0.0000000000
85,85,3,49,3,220.4541395200
85,85,3,50,1,208.6839974400
85,85,3,50,2,317.2931254400
85,85,3,50,3,234.9308963200
85,85,3,51,1,215.9223756800
85,85,3,51,2,0.0000000000
85,85,3,51,3,227.4747443200
85,85,3,52,1,235.2316310400
85,85,3,52,2,156.4405152000
85,85,3,52,3,274.0829721600
85,85,3,53,1,202.2726400000
85,85,3,53,2,178.6694400000
85,85,3,53,3,277.3966505600
85,85,3,54,1,216.9386521600
85,85,3,54,2,223.5859308800
85,85,3,54,3,309.9157696000
85,85,3,55,1,88.7658521600
85,85,3,55,2,166.4400272000
85,85,3,55,3,318.2778576000
85,85,3,56,1,77.0547417600
85,85,3,56,2,244.2951593600
85,85,3,56,3,320.0000000000
85,85,3,57,1,204.9889987200
85,85,3,57,2,240.7900419200
85,85,3,57,3,320.0000000000
85,85,3,58,1,232.3487241600
85,85,3,58,2,182.4065065600
85,85,3,58,3,0.0000000000
85,85,3,59,1,48.9697179923
85,85,3,59,2,209.7313843200
85,85,3,59,3,318.8135049600
85,85,3,60,1,0.0000000000
85,85,3,60,2,233.1575974400
85,85,3,60,3,0.0000000000
85,85,3,61,1,152.3601078737
85,85,3,61,2,0.0000000000
85,85,3,61,3,0.0000000000
85,85,3,62,1,149.1598197581
85,85,3,62,2,0.0000000000
85,85,3,62,3,0.0000000000
85,85,3,63,1,246.1514195200
85,85,3,63,2,0.0000000000
85,85,3,63,3,0.0000000000
85,85,3,64,1,273.0620096000
